hour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
544,573917.3200000005,5737.4009999999998,17927.802,28052.526999999998,20512.396000000001,14055.858,219626.11199999999,171028.133,20584.254000000001,26000.550999999999,23290.613000000001,27101.674999999999
545,661325.7769999998,11465.467000000001,17231.736000000001,14153.92,7837.0010000000002,1179.671,213831.71900000001,166226.07800000001,67883.926999999996,80145.630999999994,19713.457999999999,61657.169000000002
546,638626.1809999999,3087.6199999999999,35890.298000000003,63991.292000000001,8940.509,33599.046000000002,237063.929,184359.05300000001,16466.41,2780.663,43147.080000000002,9300.2810000000009
547,534602.9799999989,71123.130999999994,21706.259999999998,25687.049999999999,10919.875,39322.911999999997,174200.07500000001,135375.364,22783.066999999999,10016.013999999999,22587.501,881.73099999999999
548,359290.461,51107.080999999998,5058.4139999999998,49229.762000000002,11867.299000000001,19056.576000000001,37877.650000000001,105620.317,2311.9380000000001,5115.5699999999997,28943.356,43102.497000000003
549,586435.5949999995,22997.290000000001,7862.1239999999998,23799.761999999999,51426.898999999998,23454.459999999999,168848.98999999999,131078.61300000001,17548.043000000001,39562.504000000001,50501.377,49355.534
550,656210.419000001,4525.0410000000002,125045.76700000001,49032.084999999999,135858.21299999999,10431.15,143025.50599999999,78497.665999999997,23692.185000000001,46138.112999999998,24477.100999999999,15487.591
551,186756.62899999984,54281.480000000003,6517.2209999999995,3674.75,61175.417000000001,17197.351999999999,12597.683000000001,2470.3910000000001,9188.4009999999998,5339.7470000000003,4194.7380000000003,10119.449000000001
552,140917.92999999988,36535.004999999997,2388.6300000000001,7227.7330000000002,21729.847000000002,2327.4960000000001,12497.365,16887.608,18870.130000000001,3064.7750000000001,16783.085999999999,2606.2539999999999
553,190358.65999999995,1869.962,54871.175999999999,34997.775000000001,6038.7430000000004,5948.2060000000001,7723.4530000000004,8007.6509999999998,37525.135999999999,1712.684,15933.833000000001,15730.040000000001
554,138873.64799999996,15328.834999999999,2176.3890000000001,9266.7000000000007,22717.331999999999,39886.438000000002,2300.7800000000002,4876.9099999999999,6820.2539999999999,14183.696,17405.220000000001,3911.0929999999998
555,169686.90999999965,35160.040000000001,33328.129999999997,14405.276,3747.1469999999999,7582.3890000000001,24110.534,10361.361000000001,11890.843000000001,17171.092000000001,4955.4430000000002,6974.6549999999997
556,185119.50599999953,17381.133000000002,4742.7860000000001,31709.183000000001,3780.8560000000002,16933.475999999999,27069.665000000001,722.68499999999995,36880.260000000002,3671.4389999999999,34780.290000000001,7447.732
557,105345.3539999999,14766.004000000001,2414.6909999999998,15749.300999999999,4647.4949999999999,16501.920999999998,15420.105,1251.134,14470.477000000001,17383.109,982.26199999999994,1758.855
558,201689.41399999993,7201.3639999999996,26038.418000000001,34171.637000000002,8134.4849999999997,62521.673000000003,10639.843999999999,3739.9050000000002,3190.759,28479.287,5277.8850000000002,12294.156999999999
559,182356.37900000002,30014.317999999999,5103.192,10263.737999999999,9969.7150000000001,2654.5160000000001,25880.081999999999,30365.013999999999,2214.1660000000002,40353.478999999999,11617.343000000001,13920.815000000001
