hour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
42,509768.5889999999,0,0,26861.911999999935,10.325999999999999,0,231036.04399999962,180189.5040000003,37307.100000000035,0,0,34363.70300000006
43,568429.7279999997,0,0,67728.88899999979,8.905000000000001,0,241427.7969999996,186809.718,37761.21800000011,0,0,34693.20100000007
44,523228.1460000002,0,0,20847.318999999792,4.235,0,242529.56700000056,187602.5639999997,37664.67300000009,0,0,34579.78800000008
45,621459.2840000002,0,0,17898.65499999983,6.7090000000000005,39635.66700000002,230418.55700000157,179731.13499999867,80515.85500000017,0,0,73252.70599999992
46,590376.9040000004,9555.234999999995,0,17842.844999999837,13.583999999999996,58134.92600000012,222013.44600000093,172605.2909999995,37831.684,37793.36500000003,0,34586.52800000003
47,545793.6930000006,14060.85,0,17837.70399999983,8.248999999999999,0,216904.69100000156,169347.732999999,37657.16600000001,55409.038000000044,0,34568.262
48,214801.6039999997,5345.210999999997,0,17750.967999999848,10.635,0,55442.23200000022,42937.55899999947,37663.965,21183.333000000042,0,34467.7010000001
49,91297.95999999996,230.06400000000002,0,14865.64099999985,7.8469999999999995,0,4767.660999999962,3703.6309999999994,34917.727000000064,910.9160000000005,0,31894.47300000008
50,98555.57199999987,0,0,17815.990999999867,10.096999999999998,0,4782.561999999955,3719.5020000000027,37649.65500000002,0,0,34577.76500000002
51,97043.61199999986,0,0,16567.87899999985,11.582999999999998,0,4446.681999999967,3456.248999999997,37986.72200000001,0,0,34574.49700000004
52,98409.08399999992,0,0,17749.93999999983,17.239000000000004,0,4772.659999999953,3704.2570000000023,37703.67200000005,0,0,34461.31600000007
53,99913.83300000004,0,0,17897.583999999817,15.344,0,4811.089999999954,3753.3890000000024,38254.32800000014,0,0,35182.09800000013
54,99644.58399999977,0,0,17749.916999999812,10.357,0,4817.984999999951,3724.5769999999934,38182.989,0,0,35158.75900000002
55,99792.87599999989,0,0,18391.20099999985,9.693,0,4906.213999999952,3808.1959999999976,37949.19999999994,0,0,34728.37200000015
56,99952.00399999984,0,0,18317.093999999866,14.736999999999995,0,4868.839999999951,3795.389000000001,38121.67000000005,0,0,34834.273999999976
57,400995.0650000003,0,0,49805.754000000285,9.691999999999998,0,155790.72099999982,120958.21399999995,38826.29900000016,0,0,35604.38500000005
58,565295.373000001,0,0,55027.78500000037,8.338000000000001,0,245821.02300000036,191585.09300000017,38012.203999999954,0,0,34840.93000000008
59,543977.4320000006,0,0,25593.93099999988,6.147,0,251337.26900000052,194844.29200000016,37683.12300000005,0,0,34512.67000000005
60,576814.8149999998,0,0,65603.62000000001,7.992999999999999,0,247526.24900000056,191981.54999999906,37372.43600000016,0,0,34322.967000000106
61,491987.2370000005,0,0,18214.264999999832,2.853,0,225790.67100000117,175408.6799999994,37954.023000000096,0,0,34616.74499999997
62,510636.27699999977,0,0,38341.469000000034,10.514999999999997,0,225183.71900000065,174836.76999999906,37681.72599999998,0,0,34582.07800000004
63,551160.1160000014,0,0,70493.59599999983,9.847,0,229954.69100000034,177873.64900000108,38012.576000000015,0,0,34815.757000000165
64,551314.9300000006,0,0,69403.54699999992,6.121,0,230203.9220000009,178841.01699999967,38039.31000000005,0,0,34821.0130000001
65,491105.6619999997,0,0,18567.1049999998,6.230999999999999,0,225197.4080000006,175038.3329999992,37713.80300000005,0,0,34582.78200000004
66,506325.9439999993,0,0,18018.546999999868,10.477999999999998,0,233756.46999999977,182426.19699999955,37673.67000000005,0,0,34440.58200000008
67,542667.872000001,0,0,18896.400999999823,19193.979999999985,0,242613.8080000014,189266.91799999986,37890.41000000006,0,0,34806.35499999998
68,682583.779000001,18770.989999999958,0,70444.10799999986,20.641,14815.499999999996,243033.97200000106,188821.65100000004,37976.06400000003,73875.61400000005,0,34825.23900000002
69,628703.3999999993,4556.080999999998,0,70345.53899999992,0,59565.6820000002,228150.0849999998,176933.8719999995,37193.623999999945,18033.546999999995,0,33924.96999999996
70,615985.4169999994,0,0,69070.97399999983,0,24340.01899999998,254452.02599999995,196782.10699999944,37239.928000000036,0,0,34100.363000000085
71,248979.86399999954,0,0,70315.12199999981,0,0,59343.204000000114,46283.45699999948,38108.012000000075,0,0,34930.06900000003
72,289257.5549999998,0,0,69088.41899999982,0,0,7079.66500000002,5501.576000000016,108320.03300000005,0,0,99267.8619999999
73,147327.5970000007,0,0,45902.35900000067,0,0,6938.933000000006,5401.6330000000025,38156.47500000001,0,15939.64999999996,34988.54700000005
74,115434.55600000003,0,0,18530.463999999814,0,0,4912.079999999947,3811.698999999998,38004.7570000001,0,15480.998000000081,34694.55800000009
75,102116.95399999998,0,0,17771.02599999982,0,0,4775.591999999966,3716.2479999999964,37776.85000000011,0,3332.8170000000327,34744.42100000006
76,96987.07599999997,0,0,17493.77099999983,0,0,4720.291999999959,3662.8300000000004,36481.082000000104,0,1200.977999999999,33428.12300000007
77,100668.49299999981,0,0,17969.246999999796,0,0,4821.918999999955,3745.0590000000034,38089.71500000004,0,1133.5019999999981,34909.05100000003
78,101337.15399999992,0,0,18310.455999999853,0,0,4857.626999999942,3784.4239999999954,38176.66300000006,0,1210.2389999999991,34997.745000000075
79,106406.85799999988,0,0,24808.82099999989,0,0,4879.761999999952,3793.115,37572.166000000056,0,940.2969999999993,34412.69699999997
80,150583.4309999998,0,0,69675.03399999975,0,0,4845.559999999961,3760.5249999999983,37122.544000000045,0,1008.695999999999,34171.07200000004
81,356663.4139999999,0,0,71358.24199999982,0,0,120337.21900000004,93639.59499999999,37177.28600000003,0,124.00600000000001,34027.065999999984
82,561399.4390000001,0,0,74192.1059999998,0,0,233860.15400000045,181730.26499999993,37257.03400000004,0,0,34359.880000000034
83,585104.2530000003,0,0,72044.11299999972,0,0,249118.6920000002,193465.29500000025,36765.51099999997,0,0,33710.64200000005
84,576201.7520000001,0,0,73141.5829999997,0,0,243152.15800000055,188826.68099999978,37100.73000000005,0,0,33980.60000000002
85,542905.3070000004,0,0,67400.90299999999,0,0,227252.9690000004,177439.16399999996,36986.72300000001,0,0,33825.5480000001
86,556453.7440000003,0,0,72736.52399999983,0,0,231977.677,180208.91800000027,37282.636000000144,0,0,34247.98900000003
