hour,plug,value
574,4,52921.651000000056
574,5,4079.1659999999747
574,6,3165.5269999999964
574,7,32060.19099999996
574,8,140336.97700000004
574,9,1743.43
574,11,29445.717999999957
575,1,60788.78499999986
575,2,17544.733999999844
575,3,5.622
575,5,4726.424999999954
575,6,3665.7950000000023
575,7,31623.01099999995
575,9,1597.8809999999976
575,11,28891.87200000011
576,1,66346.21099999968
576,2,17540.36699999985
576,3,7.138
576,5,4661.63599999996
576,6,3625.583000000012
576,7,55516.10399999999
576,9,1764.070999999999
576,11,50960.17999999995
577,1,88974.60499999943
577,2,17094.458999999864
577,3,6.699999999999999
577,5,4573.534999999961
577,6,3563.6150000000002
577,7,33734.11299999994
577,9,1677.1729999999968
577,11,30944.597000000012
578,1,26839.160000000076
578,2,17120.52199999983
578,3,7.404
578,5,4634.889999999964
578,6,3610.9009999999976
578,7,34880.780999999966
578,9,1787.022999999999
578,11,31918.05100000005
579,1,59220.210999999756
579,2,17055.940999999828
579,3,8.619
579,5,4576.281999999969
579,6,3574.7390000000037
579,7,33826.98600000001
579,9,1639.522999999995
579,11,30918.055000000055
580,1,71017.44999999984
580,2,16914.34699999986
580,3,10.508999999999999
580,5,4507.737999999962
580,6,3506.075000000006
580,7,32796.63699999997
580,9,1709.624999999998
580,11,30194.543000000016
581,1,9200.966
581,2,17300.404999999806
581,3,10.544
581,5,4659.4069999999565
581,6,3636.074999999992
581,7,34825.434999999976
581,9,1719.4689999999966
581,11,31928.399000000052
582,1,94576.75100000008
582,2,17442.89099999984
582,3,8.940999999999999
582,5,4693.69999999995
582,6,3641.5680000000043
582,7,33231.17100000002
582,9,1824.5969999999984
582,11,30555.15400000004
583,1,20067.722000000027
583,2,17339.144999999815
583,3,8.572
583,5,4701.652999999958
583,6,3660.324999999997
583,7,34628.44800000004
583,9,1732.3209999999985
583,11,31799.348000000064
584,1,65714.59999999974
584,2,17517.122999999847
584,3,6.336000000000001
584,5,4633.036999999963
584,6,3611.0670000000023
584,7,33883.68000000002
584,9,1848.4839999999979
584,11,31203.95000000002
585,1,53230.031999999854
585,2,59009.77200000003
585,3,5.540000000000001
585,5,197473.7490000005
585,6,153856.44100000017
585,7,34457.55100000004
585,9,1764.120999999996
585,11,31563.205000000064
586,1,29811.165999999957
586,2,17372.148999999863
586,3,6.089999999999999
586,5,43534.73000000016
586,6,33854.30099999988
586,7,34622.632000000056
586,9,1804.0449999999992
586,11,31640.561000000056
587,1,91177.02799999955
587,2,17654.15699999986
587,3,9.913
587,5,5410.021999999951
587,6,4219.428000000005
587,7,33729.60200000001
587,9,1818.8839999999961
587,11,30952.44099999995
588,1,4195.164
588,2,17815.09399999986
588,3,6.094999999999999
588,5,4754.057999999954
588,6,3688.067999999995
588,7,35010.90799999996
588,9,1725.935999999998
588,11,31912.283000000076
589,1,83013.68799999992
589,2,17846.210999999836
589,3,1.153
589,5,4745.130999999953
589,6,3697.730000000003
589,7,34631.164000000004
589,9,1679.2129999999986
589,11,31704.59500000005
590,1,47775.033999999956
590,2,17672.570999999843
590,3,5.756
590,5,4701.219999999958
590,6,3663.7839999999997
590,7,34272.45099999998
590,9,1692.1809999999962
590,11,31310.73100000002
591,1,37537.42099999987
591,2,17845.552999999814
591,3,3.177
591,5,4697.34399999996
591,6,3660.1770000000024
591,7,34751.00600000003
591,9,1716.6039999999973
591,11,31892.347999999965
592,1,90201.99299999954
592,2,17657.357999999804
592,3,6.476999999999999
592,5,4698.770999999967
592,6,3657.392999999997
592,7,33927.66899999998
592,9,1691.167999999998
592,11,31059.908000000094
593,1,2775.221
593,2,17474.69399999986
593,3,4.845
593,5,4741.713999999953
593,6,3695.4480000000026
593,7,34862.32100000001
593,9,1690.652999999997
593,11,31986.603000000036
594,1,84633.84099999996
594,2,17539.96999999984
594,3,9.648999999999997
594,5,4643.870999999963
594,6,3617.9820000000004
594,7,33648.345999999976
594,9,1659.2739999999978
594,11,30647.89299999996
595,1,46549.36900000001
595,2,17506.047999999846
595,3,9.396999999999998
595,5,4653.534999999958
595,6,3635.275999999998
595,7,33304.593999999925
595,9,1623.2850000000005
595,11,30542.078000000005
596,0,20324.105999999996
596,1,38515.227999999915
596,2,17159.58099999988
596,3,8.155000000000001
596,4,46583.94900000012
596,5,4635.191999999967
596,6,3601.372999999999
596,7,33335.44099999994
596,8,79817.362
596,9,1660.8329999999983
596,11,30473.605000000018
597,0,56247.210999999996
597,1,83664.82999999991
597,2,14984.052999999893
597,3,5.566
597,4,58903.40900000012
597,5,4039.364999999962
597,6,3142.548999999998
597,7,28359.804999999884
597,8,221867.1140000001
597,9,1519.556999999997
597,11,25993.966000000128
598,0,27243.60399999997
598,1,14644.729999999985
598,2,16279.452999999809
598,3,9.956
598,4,47748.71300000003
598,5,4420.049999999969
598,6,3444.0530000000012
598,7,26214.2759999999
598,8,107263.97300000006
598,9,1343.0939999999996
598,11,24147.971000000074
599,0,1433.7260000000017
599,1,89037.83499999986
599,2,17364.88299999984
599,3,10.443
599,5,4661.858999999964
599,6,3619.5260000000035
599,7,31672.09600000006
599,8,5647.014999999985
599,9,1578.7249999999972
599,11,28941.51100000014
600,0,1426.112000000003
600,1,88305.86400000018
600,2,54158.66099999999
600,3,7.394000000000001
600,5,4584.761999999956
600,6,3584.663999999996
600,7,32882.256000000074
600,8,5650.220999999994
600,9,1606.4489999999978
600,11,30142.24400000007
601,0,1417.7800000000004
601,1,49631.35599999995
601,2,63533.751999999615
601,3,6.686999999999999
601,5,4469.297999999962
601,6,3483.2080000000033
601,7,34829.78400000003
601,8,5572.014999999994
601,9,1736.9689999999996
601,11,31915.468000000048
602,0,1431.8170000000018
602,1,38871.007999999834
602,2,6434.631999999995
602,3,6.7749999999999995
602,5,455.7020000000001
602,6,358.7349999999999
602,7,34849.17799999997
602,8,5632.905999999989
602,9,1746.0909999999974
602,11,31735.457000000104
603,0,1420.61
603,1,90135.88899999965
603,3,7.433999999999999
603,7,34344.497000000105
603,8,5567.010999999991
603,9,1760.7589999999966
603,11,31558.628999999986
604,0,1422.0510000000024
604,1,33522.73500000013
604,3,4.119
604,7,34677.661000000044
604,8,5625.980999999984
604,9,1756.658999999999
604,11,31859.079000000005
605,0,1408.6770000000026
605,1,55858.53699999978
605,2,7299.859000000007
605,3,6.893999999999999
605,5,1952.5390000000025
605,6,1524.9649999999979
605,7,34750.20999999997
605,8,5561.337999999996
605,9,1795.9809999999943
605,11,31924.65800000008
606,0,1428.8700000000001
606,1,88638.45400000004
606,2,17396.950999999834
606,3,7.815999999999999
606,5,4605.832999999957
606,6,3574.209
606,7,33741.838000000025
606,8,5625.020999999996
606,9,1690.3039999999974
606,11,31008.89600000005
607,0,1419.3280000000038
607,1,816.6890000000001
607,2,17497.82699999986
607,3,8.015999999999998
607,5,4698.969999999963
607,6,3647.111999999995
607,7,35427.31700000006
607,8,5583.507999999987
607,9,1714.1369999999972
607,11,32497.7130000001
608,0,1392.7260000000026
608,1,89327.95499999999
608,2,17793.467999999826
608,3,8.018
608,5,28583.341999999957
608,6,22195.466000000004
608,7,33637.86799999995
608,8,5508.856999999993
608,9,1725.933999999999
608,11,30791.943000000032
609,0,1374.7060000000017
609,1,56709.4809999999
609,2,45907.02599999994
609,3,7.236999999999998
609,5,246128.6239999998
609,6,191634.67700000005
609,7,33964.203
609,8,5419.187999999995
609,9,1719.7229999999988
609,11,31141.62000000006
610,0,1396.2160000000022
610,1,26666.294999999976
610,2,70853.96899999984
610,3,4.862
610,5,205856.95700000026
610,6,160323.43999999983
610,7,34754.806999999986
610,8,5482.451999999989
610,9,1738.7969999999975
610,11,31732.937000000038
611,0,1373.294000000001
611,1,90532.96899999968
611,2,55639.30700000015
611,3,9.963000000000001
611,5,6866.45700000001
611,6,5325.797999999993
611,7,34272.91600000005
611,8,5402.34999999999
611,9,1687.9339999999972
611,11,31373.318000000025
612,0,1356.0820000000008
612,1,24677.40400000003
612,2,17596.12199999981
612,3,5.043
612,5,6880.329000000015
612,6,5364.356000000002
612,7,34820.10799999997
612,8,5313.6709999999985
612,9,1655.9139999999977
612,11,31894.548000000068
613,0,1377.9540000000006
613,1,62687.73099999976
613,2,52900.394999999946
613,3,6.877
613,5,193723.8879999999
613,6,150833.76000000074
613,7,34325.44800000003
613,8,5438.001000000001
613,9,1727.7479999999994
613,11,31432.740000000056
614,0,1257.1490000000003
614,1,78184.80099999999
614,2,69096.2789999998
614,3,6.963
614,5,249309.55400000006
614,6,192944.4329999995
614,7,33331.11399999997
614,8,4957.011000000006
614,9,1720.1529999999975
614,11,30461.017999999996
615,0,1277.682999999999
615,1,1041.949
615,2,68673.64899999989
615,3,2.4650000000000003
615,5,248729.2850000018
615,6,192673.62199999968
615,7,34914.538000000044
615,8,5054.297999999998
615,9,1739.7589999999987
615,11,31811.825000000055
616,0,1330.1780000000028
616,1,95471.8299999999
616,2,68094.87499999984
616,3,3.278
616,5,254348.28700000004
616,6,197372.6090000004
616,7,33591.52900000002
616,8,5247.091999999994
616,9,1781.1609999999948
616,11,30867.847000000027
617,0,1403.6380000000026
617,1,41767.481000000065
617,2,68461.97299999985
617,3,5.699999999999999
617,5,254846.6230000003
617,6,197008.36600000004
617,7,34424.01399999999
617,8,5540.497999999996
617,9,1747.607999999995
617,11,31398.056
618,0,1434.9800000000012
618,1,43188.66499999994
618,2,42758.57900000064
618,3,9.355
618,5,254247.45600000024
618,6,197820.1010000002
618,7,34338.08999999993
618,8,5629.724999999996
618,9,1607.4219999999964
618,11,31469.310000000023
619,0,1053.3719999999953
619,1,88815.8840000001
619,2,17311.565999999846
619,3,9.093999999999998
619,4,3039.239
619,5,233983.76699999906
619,6,181372.90700000038
619,7,33389.39800000004
619,8,4160.238000000004
619,9,1624.5049999999972
619,11,30594.548000000035
620,0,22597.41999999999
620,1,4602.400999999999
620,2,46277.74400000006
620,3,9.039
620,4,59686.60700000015
620,5,224121.43099999902
620,6,174642.7000000007
620,7,34743.46899999994
620,8,89222.24300000013
620,9,1688.166999999997
620,11,31851.275000000045
621,0,14362.153999999991
621,1,79982.1949999997
621,2,68678.14599999976
621,3,9.966
621,4,58696.73000000022
621,5,218110.63899999877
621,6,169561.06700000085
621,7,31780.015999999927
621,8,56761.28899999994
621,9,1636.0399999999986
621,11,29067.202
622,0,8320.357999999997
622,1,86064.27499999986
622,2,57662.91099999992
622,3,7.514
622,4,42222.662999999986
622,5,187872.8349999998
622,6,145784.68500000038
622,7,44027.09600000016
622,8,32856.10799999998
622,9,1524.1639999999982
622,11,40668.494999999995
623,0,959.9759999999964
623,1,31570.978999999985
623,2,56209.40199999995
623,3,13.4
623,5,164661.37000000005
623,6,127877.15700000044
623,7,32160.03899999996
623,8,3770.4530000000077
623,9,1620.1909999999987
623,11,29635.355999999956
624,0,959.268999999996
624,1,52341.719999999754
624,2,62170.81800000006
624,3,16.908999999999995
624,5,6136.4850000000015
624,6,4778.016999999979
624,7,33887.47399999996
624,8,3767.2990000000104
624,9,1758.8569999999986
624,11,31116.987000000045
625,0,951.856999999996
625,1,88437.31199999995
625,2,65803.74699999978
625,3,2.956
625,5,6409.577000000005
625,6,4983.637999999987
625,7,33883.21700000002
625,8,3770.1790000000096
625,9,1659.9919999999938
625,11,31086.650000000034
626,0,951.0549999999971
626,1,558.567
626,2,20589.07099999982
626,3,10.976999999999999
626,5,4593.834999999973
626,6,3580.089999999999
626,7,34707.405000000006
626,8,3766.621000000008
626,9,1652.9519999999986
626,11,31874.3660000001
627,0,946.7809999999963
627,1,84404.34999999973
627,2,17022.47799999984
627,3,11.759
627,5,4511.596999999973
627,6,3510.06600000001
627,7,33426.67499999999
627,8,3731.81200000001
627,9,1702.0419999999979
627,11,30668.78800000007
628,0,929.7049999999964
628,1,52856.63599999993
628,2,16975.85699999981
628,3,12.231
628,5,4515.204999999972
628,6,3521.6740000000027
628,7,32953.111999999994
628,8,3662.2950000000087
628,9,1644.279999999998
628,11,30177.934000000074
629,0,957.261999999996
629,1,30531.108999999982
629,2,17303.94399999981
629,3,11.723999999999998
629,5,4598.576999999966
629,6,3576.1349999999984
629,7,30373.771000000073
629,8,3772.727000000009
629,9,1555.5660000000007
629,11,27793.21100000003
630,0,956.5779999999969
630,1,91768.86399999981
630,2,17359.193999999843
630,3,14.035999999999998
630,5,4663.081999999952
630,6,3628.614
630,7,33723.20100000001
630,8,3770.4030000000093
630,9,1671.5739999999983
630,11,31093.66800000005
631,0,955.1189999999957
631,1,46261.79600000002
631,2,17349.971999999838
631,3,12.944999999999999
631,4,1668.8780000000002
631,5,4684.248999999962
631,6,3661.2400000000034
631,7,34350.44099999999
631,8,3769.497000000008
631,9,1710.374999999998
631,11,31399.441000000035
632,0,823.1439999999965
632,1,42032.441999999835
632,2,17807.24099999985
632,3,12.096
632,5,13316.397999999963
632,6,10557.844000000003
632,7,34665.76400000001
632,8,3258.132000000012
632,9,1789.4809999999966
632,11,31702.780000000053
633,0,837.5599999999977
633,1,88683.05799999967
633,2,66806.8689999998
633,3,8.092999999999998
633,5,232458.90500000137
633,6,179961.060999999
633,7,33580.47400000003
633,8,3300.5610000000024
633,9,1692.2349999999965
633,11,30773.249000000047
634,0,832.7369999999972
634,1,13681.140999999989
634,2,72725.62899999984
634,3,11.567
634,5,220263.497000001
634,6,170813.364999999
634,7,34433.05800000003
634,8,3275.1130000000057
634,9,1775.364
634,11,31494.326000000023
635,0,798.8379999999979
635,1,75515.83999999988
635,2,72732.84299999975
635,3,10.578999999999999
635,5,219638.7380000008
635,6,170893.40799999938
635,7,33753.914999999986
635,8,3151.400000000006
635,9,1685.2459999999971
635,11,31002.42999999999
636,0,766.303999999997
636,1,66915.71199999984
636,2,17347.256999999805
636,3,7.928
636,5,217654.1430000003
636,6,168314.97399999958
636,7,33820.68499999997
636,8,3022.377000000004
636,9,1681.5809999999979
636,11,30917.362000000045
637,0,914.4069999999964
637,1,15333.01099999999
637,2,21002.460999999887
637,3,10.517999999999999
637,5,156336.01300000006
637,6,121827.2850000006
637,7,34727.404000000024
637,8,3605.2590000000037
637,9,1686.106999999996
637,11,31769.31600000002
638,0,864.1299999999975
638,1,88196.61499999995
638,2,13735.991000000015
638,3,9.809
638,5,4738.289999999959
638,6,3694.807999999999
638,7,31113.551000000003
638,8,3399.441000000005
638,9,1725.8139999999983
638,11,28529.367000000086
639,0,801.1659999999974
639,1,31736.932000000077
639,3,7.263999999999999
639,5,4799.498999999945
639,6,3735.6730000000002
639,7,34233.327
639,8,3159.6390000000024
639,9,1724.0170000000003
639,11,31261.611000000044
640,0,828.2809999999976
640,1,54008.32099999979
640,3,12.363999999999999
640,5,4714.925999999961
640,6,3666.0750000000053
640,7,33514.51700000002
640,8,3261.1100000000083
640,9,1660.5869999999989
640,11,30843.423000000057
641,0,882.918999999997
641,1,83962.90400000002
641,3,12.027999999999999
641,5,4739.508999999953
641,6,3696.7970000000005
641,7,33268.21500000001
641,8,3484.9860000000094
641,9,1756.461999999999
641,11,30538.11399999998
642,0,873.9759999999973
642,3,10.895
642,5,4764.836999999956
642,6,3714.0430000000065
642,7,34721.19499999997
642,8,3439.0370000000094
642,9,1705.0159999999971
642,11,31871.32899999997
643,0,848.8069999999975
643,1,91735.5289999998
643,3,8.916
643,5,4657.0919999999705
643,6,3618.1740000000023
643,7,33010.87899999995
643,8,3352.3370000000104
643,9,1704.1670000000001
643,11,30235.604000000058
644,0,761.5649999999986
644,1,47504.73999999994
644,3,8.046
644,5,4192.151999999969
644,6,3254.8180000000034
644,7,28981.742999999926
644,8,3013.843000000005
644,9,1602.4869999999974
644,11,26658.51700000002
645,0,853.2339999999973
645,1,35883.848999999944
645,3,9.331
645,5,4513.041999999959
645,6,3519.4110000000005
645,7,32571.643999999917
645,8,3352.955000000009
645,9,1740.6359999999997
645,11,29791.866999999987
646,0,861.5399999999978
646,1,77718.92999999989
646,3,7.526999999999999
646,5,3829.2369999999746
646,6,2973.4490000000033
646,7,30494.622999999847
646,8,3406.1840000000093
646,9,1670.4540000000002
646,11,27894.432000000183
647,0,885.6619999999981
647,1,5406.482999999998
647,3,8.514999999999999
647,5,4599.459999999961
647,6,3570.6859999999997
647,7,33624.68799999992
647,8,3483.6570000000065
647,9,1653.0909999999985
647,11,30675.654000000097
648,0,639.8889999999994
648,1,75391.60899999981
648,3,4.821
648,5,4744.557999999957
648,6,3709.3060000000005
648,7,26455.216999999946
648,8,2518.979999999996
648,9,1363.302999999999
648,11,24223.59500000006
649,5,4805.424999999966
649,6,3733.318000000001
649,11,0.0
650,5,4782.132999999955
650,6,3723.5820000000035
650,11,0.0
651,5,4774.8729999999605
651,6,3713.6719999999996
651,11,0.0
652,5,4745.531999999953
652,6,3694.3370000000036
652,11,0.0
653,5,4789.645999999957
653,6,3708.4810000000025
653,11,0.0
654,5,4768.250999999952
654,6,3719.0160000000024
654,11,0.0
655,5,4743.917999999957
655,6,3683.255000000003
655,11,0.0
656,5,4720.554999999952
656,6,3663.772000000006
656,11,0.0
657,5,4769.73999999996
657,6,3695.1980000000144
657,11,0.0
658,5,4731.141999999963
658,6,3668.3639999999923
658,11,0.0
659,5,4736.847999999964
659,6,3691.297
659,11,0.0
660,5,4712.994999999956
660,6,3666.238999999999
660,11,0.0
661,5,4763.143999999957
661,6,3686.2020000000052
661,11,0.0
662,5,4758.625999999967
662,6,3704.624
662,11,0.0
663,5,4765.8149999999605
663,6,3715.251999999999
663,11,0.0
664,5,4825.033999999957
664,6,3757.5339999999983
664,11,0.0
665,5,4837.246999999955
665,6,3759.416000000004
665,11,0.0
666,5,4850.620999999945
666,6,3764.6219999999958
666,11,0.0
667,5,4843.839999999957
667,6,3765.861
667,11,0.0
668,5,4822.967999999968
668,6,3762.175000000007
668,11,0.0
669,5,4673.795999999957
669,6,3637.296999999999
669,11,0.0
670,5,4618.001999999949
670,6,3592.4889999999996
670,11,0.0
671,5,4876.193999999967
671,6,3794.5830000000014
671,11,0.0
672,5,4819.142999999953
672,6,3745.492000000001
672,11,0.0
673,5,4782.301999999965
673,6,3745.0350000000008
673,11,0.0
674,5,4741.886999999967
674,6,3685.972000000005
674,11,0.0
675,5,4672.107999999964
675,6,3634.5519999999956
675,11,0.0
676,0,891.3849999999967
676,1,31704.64300000012
676,3,14.701999999999998
676,5,4608.513999999967
676,6,3569.0989999999997
676,7,33228.237999999976
676,8,3505.318000000006
676,9,1722.7049999999995
676,11,30570.36199999999
677,0,917.487999999997
677,1,43002.02599999982
677,3,14.416
677,5,4711.289999999958
677,6,3659.8960000000047
677,7,33701.237999999954
677,8,3609.5990000000133
677,9,1786.3939999999973
677,11,30802.56599999997
678,0,882.4709999999961
678,1,70365.4239999997
678,3,20.586999999999996
678,5,4742.448999999952
678,6,3696.095999999998
678,7,33659.16600000001
678,8,3480.4420000000046
678,9,1749.7619999999986
678,11,30771.56399999997
679,0,914.7039999999956
679,1,4145.99
679,3,16.119999999999997
679,5,4697.452999999964
679,6,3652.507999999999
679,7,34528.38400000004
679,8,3619.3170000000077
679,9,1674.6529999999987
679,11,31592.19800000003
680,0,927.546999999996
680,1,49731.06299999982
680,3,13.854999999999999
680,5,4735.838999999959
680,6,3680.6770000000015
680,7,36160.38200000016
680,8,3655.0130000000067
680,9,15790.884999999927
680,11,32999.64100000014
681,0,904.0409999999968
681,1,53172.90499999987
681,3,10.904999999999998
681,5,4707.622999999963
681,6,3660.2810000000004
681,7,35517.38100000005
681,8,3569.166000000006
681,9,16222.149000000107
681,11,32477.747000000007
682,0,814.3079999999975
682,1,1547.6220000000005
682,3,7.5889999999999995
682,5,4712.470999999953
682,6,3657.930999999999
682,7,34799.49499999995
682,8,3216.2900000000063
682,9,5076.104000000043
682,11,31856.323000000033
683,0,871.1359999999967
683,1,58687.343999999815
683,3,9.126
683,5,4773.114999999956
683,6,3712.586000000003
683,7,34094.56600000002
683,8,3432.2790000000105
683,9,3564.7160000000263
683,11,31154.15199999996
684,0,810.8899999999974
684,1,42762.72499999997
684,3,5.266
684,5,4719.861999999958
684,6,3655.639000000002
684,7,28238.566999999886
684,8,3202.073000000004
684,9,2966.330000000017
684,11,25944.83300000019
685,0,751.9649999999974
685,1,7591.148000000004
685,3,4.453
685,5,4424.851999999969
685,6,3445.932999999998
685,7,26130.363999999994
685,8,2952.5270000000014
685,9,2834.24600000002
685,11,24012.548999999995
686,0,854.0669999999983
686,1,59964.337999999865
686,3,5.163
686,5,4632.425999999961
686,6,3601.615000000002
686,7,34906.26299999999
686,8,3381.6040000000044
686,9,3375.4260000000277
686,11,32104.074000000142
687,0,903.8359999999966
687,1,59175.32699999979
687,3,3.549
687,5,4547.619999999972
687,6,3527.3559999999993
687,7,35803.75900000001
687,8,3566.4700000000103
687,9,3366.9240000000195
687,11,32642.54000000003
688,0,843.5819999999977
688,1,10488.119999999995
688,3,6.494999999999999
688,5,4783.12499999995
688,6,3717.3940000000052
688,7,36044.718000000066
688,8,3334.4710000000077
688,9,3314.579000000029
688,11,33076.007000000085
689,0,930.8479999999963
689,1,52981.68299999979
689,3,9.493
689,5,4781.82399999997
689,6,3722.872000000004
689,7,35308.76100000001
689,8,3664.3040000000083
689,9,3305.6360000000273
689,11,32347.946000000127
690,0,867.8079999999965
690,1,58423.11199999985
690,3,3.69
690,5,4674.859999999972
690,6,3622.257000000003
690,7,35021.874000000076
690,8,3415.7030000000104
690,9,3330.82000000003
690,11,32199.48600000005
691,0,769.107999999998
691,1,10230.831000000002
691,3,10.425
691,5,3647.462999999976
691,6,2838.4300000000007
691,7,33424.01999999986
691,8,3039.0620000000054
691,9,3291.87300000003
691,11,30637.358999999942
692,0,7976.737000000001
692,1,58510.241999999846
692,3,11.16
692,4,46093.28400000007
692,5,4161.79599999997
692,6,3227.2389999999973
692,7,33419.422999999915
692,8,31534.330999999973
692,9,3290.612000000026
692,11,30424.17200000005
693,0,11161.91099999999
693,1,54159.64399999989
693,2,54237.973000000056
693,3,9.972999999999997
693,4,60131.277999999926
693,5,127123.06000000007
693,6,99303.29499999988
693,7,34892.51600000003
693,8,44008.74599999997
693,9,3189.0000000000327
693,11,31898.31400000009
694,0,5453.7500000000455
694,1,7471.473999999999
694,2,69560.40099999991
694,3,9.062999999999999
694,4,27941.27399999999
694,5,175140.19299999985
694,6,135601.54899999965
694,7,34180.25899999997
694,8,21659.817999999927
694,9,2389.75200000001
694,11,31220.190000000075
695,0,954.4239999999972
695,1,67424.05299999975
695,2,70392.95099999991
695,3,7.445999999999999
695,5,6487.6359999999595
695,6,5039.9369999999735
695,7,32554.024000000052
695,8,3768.2480000000146
695,9,1707.7649999999978
695,11,29909.821000000033
696,0,959.451999999996
696,1,51512.198999999855
696,2,17214.048999999828
696,3,8.146
696,5,4597.153999999966
696,6,3589.6820000000025
696,7,34184.32799999997
696,8,3765.9240000000113
696,9,1747.6929999999998
696,11,31298.974999999995
697,0,957.0609999999966
697,1,12748.241999999991
697,2,17295.394999999848
697,3,8.026
697,5,4632.227999999961
697,6,3593.7580000000066
697,7,33998.388999999974
697,8,3767.710000000012
697,9,1718.6189999999995
697,11,31165.705000000053
698,0,955.4349999999963
698,1,59213.098999999835
698,2,17376.396999999823
698,3,16.725
698,5,4652.517999999968
698,6,3618.3829999999994
698,7,33128.55000000002
698,8,3769.410000000009
698,9,1773.1109999999983
698,11,30444.19800000017
699,0,211.44700000000003
699,2,17280.542999999838
699,3,3.113
699,5,4663.126999999958
699,6,3634.4759999999997
699,7,7744.871999999999
699,8,837.7940000000004
699,9,412.59699999999987
699,11,7035.310000000004
700,2,17355.536999999877
700,5,4627.695999999954
700,6,3600.066999999995
700,11,0.0
701,2,17199.54799999984
701,5,4629.42099999996
701,6,3606.2260000000024
701,11,0.0
702,2,17331.70399999983
702,5,4637.78799999996
702,6,3597.7370000000055
702,11,0.0
703,2,17563.77699999982
703,5,4698.81199999996
703,6,3661.9500000000016
703,11,0.0
704,2,17382.022999999826
704,5,4684.04299999996
704,6,3655.487000000006
704,11,0.0
705,2,69536.36099999963
705,5,169175.39899999998
705,6,131929.008
705,11,0.0
706,2,73162.70599999986
706,5,247187.82200000045
706,6,191726.98100000015
706,11,0.0
707,2,72192.85599999997
707,5,249666.58999999988
707,6,194242.9470000001
707,11,0.0
708,2,48860.05500000039
708,5,224686.8480000012
708,6,174740.54399999898
708,11,0.0
709,2,17699.79499999985
709,5,233068.1519999998
709,6,180942.7419999999
709,11,0.0
710,2,18036.79799999985
710,5,236164.4110000009
710,6,184058.03499999997
710,11,0.0
711,2,17993.750999999826
711,5,221121.63800000108
711,6,171769.26799999943
711,11,0.0
712,2,36083.42999999999
712,5,245112.56300000125
712,6,190257.8529999999
712,11,0.0
713,2,70109.29099999997
713,5,237981.72000000015
713,6,185581.0750000003
713,11,0.0
714,2,56029.653000000166
714,5,254714.9969999995
714,6,198563.47900000022
714,11,0.0
715,2,53094.36000000009
715,5,243710.80499999961
715,6,189285.27099999986
715,11,0.0
716,2,68585.21799999995
716,5,233961.38400000104
716,6,181898.1769999993
716,11,0.0
717,2,69403.91399999982
717,5,221708.32000000105
717,6,172787.13099999903
717,11,0.0
718,2,70331.43099999988
718,5,233493.87099999984
718,6,181022.1640000002
718,11,0.0
719,2,68057.70699999986
719,5,19560.295999999602
719,6,15334.219999999728
719,11,0.0
