HH,hour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11,class12,class13
1,419,1470312.13,0,0,1,0,0,1,0,0,1,0,0,0,0,1
2,419,426474.551000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,419,102251.28699999998,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,419,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,419,2414.3500000000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,419,668233.4880000015,0,0,0,0,1,0,1,0,0,0,1,0,0,0
7,419,100977.71500000017,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,419,717900.8920000002,0,0,0,0,1,0,1,0,0,1,0,0,0,0
9,419,725696.8639999992,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,419,712608.0139999964,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,419,32369.53600000015,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,419,614154.5600000015,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13,419,449426.031000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,420,618476.8699999998,0,0,1,0,0,1,1,0,0,0,0,0,0,0
1,420,1623039.070999999,1,0,0,1,1,1,0,0,0,0,0,0,0,0
2,420,420858.3510000015,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,420,101222.8330000002,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,420,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,420,2283.5390000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,420,824554.558000001,1,0,1,0,0,1,0,0,0,0,1,1,0,0
7,420,100328.80000000045,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8,420,792224.5209999994,1,0,0,0,1,0,0,0,0,0,0,0,0,0
9,420,714234.1200000026,0,1,0,0,0,0,0,1,1,0,0,0,0,0
10,420,701098.8759999987,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11,420,31938.31100000013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,420,642981.3000000009,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,420,443103.42099999957,1,1,0,1,0,1,0,1,0,0,0,1,0,0
0,421,523092.4680000005,0,0,0,0,0,1,1,1,0,0,0,1,0,0
1,421,1302212.3479999946,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2,421,416191.89400000125,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,421,99450.26700000036,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,421,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,421,2340.2460000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,421,530878.5680000002,0,0,0,0,1,0,0,0,0,0,1,0,0,0
7,421,98401.24899999998,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,421,634803.9399999987,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9,421,706508.6529999994,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,421,692283.641999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,421,31489.04200000012,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,421,567966.9890000025,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,421,436931.21800000116,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,422,619228.777999999,0,0,0,0,0,1,1,1,0,0,0,1,0,0
1,422,1640010.2769999984,0,0,1,1,0,1,0,0,0,0,0,0,0,0
2,422,417221.9350000026,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,422,141201.10599999994,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,422,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,422,2471.3060000000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,422,876888.9560000015,1,0,0,0,1,0,0,0,0,0,1,0,0,0
7,422,179327.29000000015,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8,422,774361.4710000005,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9,422,709312.9480000018,0,1,0,0,0,0,0,1,1,0,0,0,0,0
10,422,695564.540999997,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11,422,32676.530000000097,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,422,620736.7630000024,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,422,530325.8640000005,1,1,0,1,0,0,0,1,0,0,0,0,0,0
0,423,674867.2319999991,0,0,1,0,0,1,1,1,0,0,0,1,0,0
1,423,1828195.1700000043,1,0,1,1,1,1,0,0,0,0,0,0,0,0
2,423,442448.94700000173,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,423,182812.41999999943,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4,423,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,423,2263.8660000000045,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,423,1036880.195000002,1,0,1,0,1,1,0,0,0,0,1,1,0,0
7,423,264317.0240000003,1,0,0,0,0,0,1,1,0,0,0,0,0,0
8,423,837123.6710000008,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9,423,753036.100999998,0,1,0,0,0,0,0,1,1,0,0,0,0,0
10,423,739005.548999999,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11,423,32635.822000000047,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,423,658269.8609999992,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,423,651166.7240000009,1,1,0,1,0,1,0,1,0,0,0,1,0,0
0,424,287546.4130000006,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,424,832165.7000000001,1,1,0,1,1,0,1,0,0,0,0,0,0,0
2,424,242990.92699999938,0,1,1,0,0,0,1,0,0,0,0,0,0,0
3,424,178213.22699999966,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,424,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,424,2274.9170000000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,424,596808.1819999994,1,0,1,0,0,1,0,0,0,0,0,1,1,0
7,424,296535.17,1,0,0,0,0,0,0,1,1,0,0,0,0,0
8,424,320773.5080000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,424,407004.5710000001,0,0,0,0,0,0,0,1,1,1,1,0,0,0
10,424,278187.8000000016,1,1,0,0,0,0,0,0,0,0,0,0,0,0
11,424,32412.66300000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,424,300573.83099999983,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,424,415824.96600000036,1,1,0,1,0,1,0,0,0,1,0,1,0,0
0,425,295235.2080000004,0,0,1,0,0,1,1,1,0,1,0,1,0,0
1,425,953520.924000001,1,0,1,0,1,1,0,0,0,0,0,0,0,0
2,425,197400.9190000001,1,0,0,1,1,1,0,0,0,0,0,0,0,0
3,425,195103.0449999995,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,425,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,425,2337.9470000000015,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,425,908226.850999999,0,0,1,0,1,1,0,0,0,0,1,1,0,0
7,425,404021.94700000045,0,1,1,0,1,0,1,1,0,0,0,0,0,0
8,425,393895.0199999993,1,0,0,0,1,0,0,0,1,1,0,0,0,0
9,425,384373.6600000005,1,1,0,1,0,1,1,0,0,0,0,0,1,0
10,425,83411.58599999986,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,425,108403.94799999951,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,425,278999.62899999967,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,425,330477.28500000085,0,0,1,0,0,1,0,1,0,0,1,1,0,0
0,426,296060.13000000047,0,0,1,0,1,0,0,1,0,1,0,1,0,0
1,426,746768.4939999983,1,0,1,0,1,0,0,1,0,0,0,0,0,0
2,426,176224.41700000045,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,426,181198.27999999947,1,0,1,1,0,0,0,0,0,0,0,0,0,0
4,426,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,426,2350.8040000000024,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,426,693220.7030000016,0,0,1,0,1,1,0,1,0,0,0,1,0,1
7,426,374029.783,0,1,1,1,1,1,1,1,0,0,0,0,0,0
8,426,304579.9569999997,1,1,0,0,0,0,0,1,0,1,0,0,0,0
9,426,374268.0489999993,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10,426,74374.75499999989,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,426,116930.92299999918,0,1,1,1,0,0,0,0,0,0,0,0,0,0
12,426,221498.41599999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,426,291694.2380000003,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,427,226429.99800000025,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,427,586326.782,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2,427,159240.7900000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,427,153278.90099999987,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,427,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,427,2360.2310000000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,427,545918.0150000013,1,0,1,0,0,1,0,0,0,0,0,1,0,0
7,427,309846.85000000003,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8,427,238905.78799999948,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,427,327201.76800000004,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10,427,66796.94200000016,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,427,97560.59800000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,427,187920.22100000034,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,427,239668.41099999976,1,1,0,1,0,1,0,0,0,0,0,1,0,0
0,428,216634.1760000005,0,0,0,0,0,1,1,1,0,1,0,1,0,0
1,428,909991.255000001,0,1,1,0,0,1,1,0,0,0,0,0,0,0
2,428,403644.4410000001,0,1,0,0,1,1,1,0,0,0,0,0,0,0
3,428,322888.4720000006,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,428,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,428,2393.696,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,428,990709.8979999969,0,0,0,0,1,0,0,0,0,0,1,0,1,0
7,428,578463.4740000014,0,1,1,0,1,0,1,0,1,0,0,0,0,0
8,428,281139.54399999994,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9,428,775361.1550000027,0,1,0,0,0,0,0,0,0,1,1,0,0,0
10,428,354976.40000000026,1,0,1,0,0,0,0,0,0,0,0,0,0,0
11,428,28920.39999999999,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,428,246044.13899999936,1,1,0,0,0,0,0,0,0,0,0,0,0,0
13,428,930977.3390000011,0,0,1,0,0,0,0,1,0,1,0,0,0,0
0,429,116844.10300000012,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,429,676806.7480000001,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2,429,624733.7660000008,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,429,430741.19500000036,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,429,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,429,2249.5640000000053,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,429,827324.2610000003,0,0,0,0,1,0,0,0,0,0,0,0,1,0
7,429,759827.5069999982,0,0,0,0,0,0,1,0,1,0,0,0,0,0
8,429,129382.16300000035,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,429,1227023.0390000052,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10,429,593010.353000001,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,429,32599.8450000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,429,215149.4730000003,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,429,1377891.9449999987,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,430,162658.76099999977,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,430,762724.7399999995,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2,430,552023.2030000009,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,430,426625.66900000063,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,430,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,430,2268.206999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,430,950402.4969999997,1,0,1,0,0,1,0,0,0,0,0,1,0,0
7,430,721448.2139999978,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8,430,206161.50900000002,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,430,1105181.9100000025,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10,430,564762.7860000017,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,430,33149.475000000086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,430,172628.0290000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,430,1343660.1269999985,1,1,0,1,0,1,0,0,0,0,0,1,0,0
0,431,196341.44900000037,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,431,648145.1659999986,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,431,249423.87000000064,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,431,272387.4289999994,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,431,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,431,2273.8090000000057,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,431,799176.4700000003,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7,431,402578.4309999995,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8,431,262418.3590000002,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,431,515853.1779999977,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,431,293830.7010000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,431,33484.0200000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,431,89245.91699999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,431,739772.7420000025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,432,103989.8800000004,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,432,195233.53700000045,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2,432,35780.460000000014,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,432,111942.81900000047,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,432,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,432,2375.6340000000055,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,432,258349.19299999945,1,0,1,0,0,1,0,0,0,0,0,1,0,0
7,432,116646.90900000016,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8,432,108132.81100000009,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,432,66152.70600000018,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10,432,45219.0180000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,432,32794.22800000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,432,18908.855000000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,432,137516.22899999993,1,1,0,1,0,1,0,0,0,0,0,1,0,0
0,433,174888.62500000015,0,1,1,0,0,1,1,0,0,0,0,0,0,0
1,433,439281.95999999903,1,0,0,1,1,1,0,0,1,0,0,0,0,1
2,433,35722.37400000003,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,433,111935.76600000009,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,433,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,433,2332.879000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,433,487437.1939999986,1,0,1,0,0,1,1,0,0,0,1,1,0,0
7,433,116823.3010000004,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8,433,227952.2519999998,1,0,0,0,1,0,1,0,0,0,0,0,0,0
9,433,66212.3420000002,0,1,0,0,0,0,0,1,1,0,0,0,0,0
10,433,45263.387000000046,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11,433,32828.053000000196,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,433,74267.55300000006,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13,433,137516.9900000004,1,1,0,1,0,1,0,1,0,0,0,1,0,0
0,434,164579.78400000016,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,434,401728.75099999976,0,0,0,1,0,1,0,0,0,0,0,0,0,0
2,434,35707.12100000012,0,0,1,0,0,1,0,0,0,0,0,0,0,0
3,434,112333.25200000053,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,434,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,434,2282.607000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,434,452883.71699999954,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7,434,116707.20900000026,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,434,209660.4710000004,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,434,66137.83500000006,0,1,0,0,0,0,0,1,1,0,0,0,0,0
10,434,45202.19000000005,0,1,1,0,0,0,0,0,0,0,0,0,0,0
11,434,32974.48900000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,434,65319.777999999416,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,434,137579.25400000036,1,1,0,1,0,0,0,1,0,0,0,0,0,0
0,435,108539.39400000016,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1,435,210775.63499999998,1,1,1,0,1,0,1,0,1,0,0,0,0,1
2,435,36096.54600000003,0,1,0,0,0,0,1,0,0,0,0,0,0,0
3,435,111535.30400000034,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,435,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,435,2418.7220000000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,435,272381.4459999992,0,0,1,0,1,1,1,0,0,0,0,1,1,0
7,435,116758.54800000023,0,0,0,0,0,0,1,1,1,0,0,0,0,0
8,435,115389.7990000001,1,0,0,0,0,0,1,0,0,1,0,0,0,0
9,435,66589.85400000011,0,0,0,0,0,0,0,0,0,1,1,0,0,0
10,435,45302.90099999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,435,32547.216000000095,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,435,22756.86400000002,0,1,0,1,0,0,0,0,0,0,0,0,0,0
13,435,137672.5460000001,0,0,0,0,0,1,0,0,0,1,0,1,0,0
0,436,200291.17900000032,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,436,531087.7580000005,1,0,0,1,1,0,0,0,0,0,0,0,0,0
2,436,42792.51800000019,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,436,112359.21700000024,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4,436,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,436,2336.5310000000054,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,436,569463.3310000005,1,0,1,0,0,1,0,0,0,0,0,1,0,0
7,436,120317.21500000016,1,0,0,0,0,0,0,1,0,0,0,0,0,0
8,436,269463.62700000056,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,436,77601.61900000005,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10,436,47534.08200000017,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,436,32793.93000000015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,436,100816.29300000022,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,436,139868.78099999993,1,1,0,1,0,1,0,0,0,0,0,1,0,0
0,437,361225.51999999996,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,437,916031.1490000006,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2,437,239522.8060000008,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,437,136667.01800000024,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4,437,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,437,2303.9380000000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,437,560971.3449999995,1,0,0,0,1,0,0,0,0,0,0,0,0,0
7,437,167374.12300000008,1,0,0,0,0,0,1,0,0,0,0,0,0,0
8,437,434306.6299999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9,437,413060.38000000035,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10,437,389292.4509999988,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,437,32713.34700000012,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12,437,320817.21500000043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,437,369971.2760000008,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,438,628677.6869999997,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,438,1700245.6140000033,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2,438,432554.9590000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,438,196648.0429999992,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,438,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,438,2350.9970000000026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,438,969944.7669999992,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7,438,289359.92899999977,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8,438,767804.9210000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,438,741925.383000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,438,715903.3939999981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,438,32690.829000000092,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,438,607829.3790000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,438,677267.9249999999,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,439,652682.1339999998,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1,439,1766790.1899999962,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2,439,437970.2890000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3,439,174887.07099999924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,439,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,439,2317.8630000000016,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,439,1008723.5790000024,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7,439,244156.17600000056,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,439,817422.0190000023,0,0,0,0,1,0,0,0,0,0,0,0,0,0
9,439,749541.5470000026,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,439,722641.6469999974,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,439,32884.756000000096,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,439,639314.3489999982,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,439,628486.9779999993,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,440,509649.70599999925,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,440,1266767.1769999997,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,440,419345.3900000017,0,0,1,0,1,0,0,0,0,0,0,0,0,0
3,440,110326.169,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,440,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,440,2307.363000000004,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,440,522707.16900000075,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,440,116771.81900000032,1,1,1,0,1,0,0,0,0,0,0,0,0,0
8,440,614667.7179999971,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,440,719030.0190000007,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10,440,693657.7199999989,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,440,31753.950000000154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,440,550781.1349999988,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,440,467842.6690000008,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,441,598603.4809999993,0,1,0,0,0,1,1,0,0,1,0,0,0,0
1,441,1595964.6679999968,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2,441,407853.72800000274,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,441,132972.25799999997,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4,441,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,441,2182.876000000003,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,441,872679.3760000018,0,0,0,0,0,0,1,0,0,0,1,0,0,0
7,441,161843.2540000004,0,1,1,0,1,0,0,0,0,0,0,0,0,0
8,441,761410.8489999989,0,0,0,0,1,0,1,0,0,0,0,0,0,0
9,441,697657.150000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10,441,672890.1519999979,0,0,1,0,0,0,0,0,0,0,0,0,0,0
11,441,31968.422000000104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,441,602883.8889999999,1,0,0,1,0,0,0,0,0,0,0,0,0,0
13,441,507616.9469999997,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,442,644123.6899999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,442,1732291.0940000012,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,442,451766.4980000018,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,442,191134.01799999992,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,442,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,442,2294.799000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,442,961945.8650000022,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,442,278700.0799999995,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,442,787047.1159999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,442,773632.9750000028,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10,442,747084.385999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,442,32616.1870000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,442,631989.6370000021,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,442,680865.0170000007,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,443,591458.6140000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,443,1580195.3830000013,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,443,420855.9310000025,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3,443,193340.2449999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,443,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,443,2289.512000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,443,879509.6090000012,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,443,283570.95799999963,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,443,711434.9800000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,443,720002.2810000043,0,0,0,0,0,0,0,1,1,0,0,0,0,0
10,443,694288.0479999972,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11,443,32489.636000000082,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,443,572834.8660000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,443,659157.9580000004,1,1,0,1,0,0,0,0,0,0,0,0,0,0
0,444,709377.832000001,0,0,0,0,0,1,1,1,0,1,0,1,0,0
1,444,2041092.0519999957,0,0,1,0,0,1,0,0,0,0,0,0,0,0
